Rowid,Country,State lgd code,State,Year,Name of the coal field,Type of coal,Depth of the reserve,Type of reserve,Coal reserved quantity
1889,India,21,Odisha,2018,TALCHER,NON-COKING,600-1200,INFERRED,469.21
1890,India,21,Odisha,2018,TALCHER,NON-COKING,600-1200,PROVED,225.94
1891,India,21,Odisha,2019,IB-RIVER,NON-COKING,0-300,INDICATED,5055.3
1892,India,21,Odisha,2019,IB-RIVER,NON-COKING,0-300,PROVED,12287.21
1893,India,21,Odisha,2019,IB-RIVER,NON-COKING,300-600,INDICATED,4522.11
1894,India,21,Odisha,2019,IB-RIVER,NON-COKING,300-600,INFERRED,3610.53
1895,India,21,Odisha,2019,IB-RIVER,NON-COKING,300-600,PROVED,2908.54
1896,India,21,Odisha,2019,IB-RIVER,NON-COKING,600-1200,INDICATED,1235.01
1897,India,21,Odisha,2019,IB-RIVER,NON-COKING,600-1200,PROVED,0.97
1898,India,21,Odisha,2019,TALCHER,NON-COKING,0-300,INDICATED,9218.27
1899,India,21,Odisha,2019,TALCHER,NON-COKING,0-300,INFERRED,2549.82
1900,India,21,Odisha,2019,TALCHER,NON-COKING,0-300,PROVED,20894.24
1901,India,21,Odisha,2019,TALCHER,NON-COKING,300-600,INDICATED,12082.95
1902,India,21,Odisha,2019,TALCHER,NON-COKING,300-600,INFERRED,1083.56
1903,India,21,Odisha,2019,TALCHER,NON-COKING,300-600,PROVED,3337.57
1904,India,21,Odisha,2019,TALCHER,NON-COKING,600-1200,INDICATED,1359.11
1905,India,21,Odisha,2019,TALCHER,NON-COKING,600-1200,INFERRED,469.21
1906,India,21,Odisha,2019,TALCHER,NON-COKING,600-1200,PROVED,225.94
1907,India,21,Odisha,2020,IB-RIVER,NON-COKING,0-300,INDICATED,5256.65
1908,India,21,Odisha,2020,IB-RIVER,NON-COKING,0-300,PROVED,12332.9
1909,India,21,Odisha,2020,IB-RIVER,NON-COKING,300-600,INDICATED,6010.22
1910,India,21,Odisha,2020,IB-RIVER,NON-COKING,300-600,INFERRED,3610.53
1911,India,21,Odisha,2020,IB-RIVER,NON-COKING,300-600,PROVED,3022.04
1912,India,21,Odisha,2020,IB-RIVER,NON-COKING,600-1200,INDICATED,1868.43
1913,India,21,Odisha,2020,IB-RIVER,NON-COKING,600-1200,PROVED,0.97
1914,India,21,Odisha,2020,TALCHER,NON-COKING,0-300,INDICATED,9262.93
1915,India,21,Odisha,2020,TALCHER,NON-COKING,0-300,INFERRED,2549.82
1916,India,21,Odisha,2020,TALCHER,NON-COKING,0-300,PROVED,21531.12
1917,India,21,Odisha,2020,TALCHER,NON-COKING,300-600,INDICATED,12275.05
1918,India,21,Odisha,2020,TALCHER,NON-COKING,300-600,INFERRED,1083.56
1919,India,21,Odisha,2020,TALCHER,NON-COKING,300-600,PROVED,3749.29
1920,India,21,Odisha,2020,TALCHER,NON-COKING,600-1200,INDICATED,1393.89
1921,India,21,Odisha,2020,TALCHER,NON-COKING,600-1200,INFERRED,469.21
1922,India,21,Odisha,2020,TALCHER,NON-COKING,600-1200,PROVED,235.45
1923,India,22,Chhattisgarh,2011,BISRAMPUR,NON-COKING,0-300,INDICATED,765.55
1924,India,22,Chhattisgarh,2011,BISRAMPUR,NON-COKING,0-300,PROVED,849.15
1925,India,22,Chhattisgarh,2011,CHIRIMIRI,NON-COKING,0-300,INDICATED,10.83
1926,India,22,Chhattisgarh,2011,CHIRIMIRI,NON-COKING,0-300,INFERRED,31
1927,India,22,Chhattisgarh,2011,CHIRIMIRI,NON-COKING,0-300,PROVED,320.33
1928,India,22,Chhattisgarh,2011,EAST OF BISRAMPUR,NON-COKING,0-300,INDICATED,164.82
1929,India,22,Chhattisgarh,2011,HASDO-ARAND,NON-COKING,0-300,INDICATED,3389.32
1930,India,22,Chhattisgarh,2011,HASDO-ARAND,NON-COKING,0-300,INFERRED,377.75
1931,India,22,Chhattisgarh,2011,HASDO-ARAND,NON-COKING,0-300,PROVED,1369.84
1932,India,22,Chhattisgarh,2011,HASDO-ARAND,NON-COKING,300-600,INDICATED,35.69
1933,India,22,Chhattisgarh,2011,HASDO-ARAND,NON-COKING,300-600,INFERRED,6.75
1934,India,22,Chhattisgarh,2011,JHILIMILI,NON-COKING,0-300,INDICATED,38.9
1935,India,22,Chhattisgarh,2011,JHILIMILI,NON-COKING,0-300,PROVED,228.2
1936,India,22,Chhattisgarh,2011,KORBA,NON-COKING,0-300,INDICATED,3644.3
1937,India,22,Chhattisgarh,2011,KORBA,NON-COKING,0-300,INFERRED,231.47
1938,India,22,Chhattisgarh,2011,KORBA,NON-COKING,0-300,PROVED,4955.63
1939,India,22,Chhattisgarh,2011,KORBA,NON-COKING,300-600,INDICATED,2292.2
1940,India,22,Chhattisgarh,2011,KORBA,NON-COKING,300-600,INFERRED,607.11
1941,India,22,Chhattisgarh,2011,KORBA,NON-COKING,300-600,PROVED,24.95
1942,India,22,Chhattisgarh,2011,LAKHANPUR,NON-COKING,0-300,INDICATED,3.35
1943,India,22,Chhattisgarh,2011,LAKHANPUR,NON-COKING,0-300,PROVED,455.88
1944,India,22,Chhattisgarh,2011,MAND-RAIGARH,NON-COKING,0-300,INDICATED,11342.17
1945,India,22,Chhattisgarh,2011,MAND-RAIGARH,NON-COKING,0-300,INFERRED,1942.53
1946,India,22,Chhattisgarh,2011,MAND-RAIGARH,NON-COKING,0-300,PROVED,3972.93
1947,India,22,Chhattisgarh,2011,MAND-RAIGARH,NON-COKING,300-600,INDICATED,5153.84
1948,India,22,Chhattisgarh,2011,MAND-RAIGARH,NON-COKING,300-600,INFERRED,610.19
1949,India,22,Chhattisgarh,2011,MAND-RAIGARH,NON-COKING,300-600,PROVED,204.97
1950,India,22,Chhattisgarh,2011,MAND-RAIGARH,NON-COKING,600-1200,INDICATED,545.43
1951,India,22,Chhattisgarh,2011,PANCHBAHINI,NON-COKING,0-300,INDICATED,11
1952,India,22,Chhattisgarh,2011,SENDURGARH,NON-COKING,0-300,INDICATED,126.32
1953,India,22,Chhattisgarh,2011,SENDURGARH,NON-COKING,0-300,PROVED,152.89
1954,India,22,Chhattisgarh,2011,SOHAGPUR,NON-COKING,0-300,INDICATED,10.08
1955,India,22,Chhattisgarh,2011,SOHAGPUR,NON-COKING,0-300,PROVED,94.3
1956,India,22,Chhattisgarh,2011,SONHAT,NON-COKING,0-300,INDICATED,936.39
1957,India,22,Chhattisgarh,2011,SONHAT,NON-COKING,0-300,PROVED,101
1958,India,22,Chhattisgarh,2011,SONHAT,NON-COKING,300-600,INDICATED,859.37
1959,India,22,Chhattisgarh,2011,SONHAT,NON-COKING,300-600,INFERRED,1.89
1960,India,22,Chhattisgarh,2011,SONHAT,NON-COKING,300-600,PROVED,27.72
1961,India,22,Chhattisgarh,2011,SONHAT,NON-COKING,600-1200,INDICATED,568.85
1962,India,22,Chhattisgarh,2011,SONHAT,SEMI-COKING,0-300,INDICATED,16.45
1963,India,22,Chhattisgarh,2011,SONHAT,SEMI-COKING,0-300,PROVED,70.77
1964,India,22,Chhattisgarh,2011,SONHAT,SEMI-COKING,300-600,INDICATED,82.8
1965,India,22,Chhattisgarh,2011,TATAPANI-RAMKOLA,NON-COKING,0-300,INDICATED,1092.58
1966,India,22,Chhattisgarh,2011,TATAPANI-RAMKOLA,NON-COKING,0-300,INFERRED,24.85
1967,India,22,Chhattisgarh,2011,TATAPANI-RAMKOLA,NON-COKING,0-300,PROVED,50.43
1968,India,22,Chhattisgarh,2011,TATAPANI-RAMKOLA,NON-COKING,300-600,INDICATED,997.47
1969,India,22,Chhattisgarh,2011,TATAPANI-RAMKOLA,NON-COKING,300-600,INFERRED,177.34
1970,India,22,Chhattisgarh,2011,TATAPANI-RAMKOLA,NON-COKING,600-1200,INDICATED,302.67
1971,India,22,Chhattisgarh,2012,BISRAMPUR,NON-COKING,0-300,INDICATED,628.64
1972,India,22,Chhattisgarh,2012,BISRAMPUR,NON-COKING,0-300,PROVED,986.06
1973,India,22,Chhattisgarh,2012,CHIRIMIRI,NON-COKING,0-300,INDICATED,10.83
1974,India,22,Chhattisgarh,2012,CHIRIMIRI,NON-COKING,0-300,INFERRED,31
1975,India,22,Chhattisgarh,2012,CHIRIMIRI,NON-COKING,0-300,PROVED,320.33
1976,India,22,Chhattisgarh,2012,EAST OF BISRAMPUR,NON-COKING,0-300,INDICATED,164.82
1977,India,22,Chhattisgarh,2012,HASDO-ARAND,NON-COKING,0-300,INDICATED,3589.66
1978,India,22,Chhattisgarh,2012,HASDO-ARAND,NON-COKING,0-300,INFERRED,390.66
1979,India,22,Chhattisgarh,2012,HASDO-ARAND,NON-COKING,0-300,PROVED,1369.84
1980,India,22,Chhattisgarh,2012,HASDO-ARAND,NON-COKING,300-600,INDICATED,39.98
1981,India,22,Chhattisgarh,2012,HASDO-ARAND,NON-COKING,300-600,INFERRED,7.33
1982,India,22,Chhattisgarh,2012,JHILIMILI,NON-COKING,0-300,INDICATED,38.9
1983,India,22,Chhattisgarh,2012,JHILIMILI,NON-COKING,0-300,PROVED,228.2
1984,India,22,Chhattisgarh,2012,KORBA,NON-COKING,0-300,INDICATED,3644.3
1985,India,22,Chhattisgarh,2012,KORBA,NON-COKING,0-300,INFERRED,99.91
1986,India,22,Chhattisgarh,2012,KORBA,NON-COKING,0-300,PROVED,5087.19
1987,India,22,Chhattisgarh,2012,KORBA,NON-COKING,300-600,INDICATED,2292.2
1988,India,22,Chhattisgarh,2012,KORBA,NON-COKING,300-600,INFERRED,68.11
1989,India,22,Chhattisgarh,2012,KORBA,NON-COKING,300-600,PROVED,563.95
1990,India,22,Chhattisgarh,2012,LAKHANPUR,NON-COKING,0-300,INDICATED,3.35
1991,India,22,Chhattisgarh,2012,LAKHANPUR,NON-COKING,0-300,PROVED,455.88
1992,India,22,Chhattisgarh,2012,MAND-RAIGARH,NON-COKING,0-300,INDICATED,11769.33
1993,India,22,Chhattisgarh,2012,MAND-RAIGARH,NON-COKING,0-300,INFERRED,1974.87
1994,India,22,Chhattisgarh,2012,MAND-RAIGARH,NON-COKING,0-300,PROVED,4274.32
1995,India,22,Chhattisgarh,2012,MAND-RAIGARH,NON-COKING,300-600,INDICATED,5651.86
1996,India,22,Chhattisgarh,2012,MAND-RAIGARH,NON-COKING,300-600,INFERRED,634.09
1997,India,22,Chhattisgarh,2012,MAND-RAIGARH,NON-COKING,300-600,PROVED,204.97
1998,India,22,Chhattisgarh,2012,MAND-RAIGARH,NON-COKING,600-1200,INDICATED,610.4
1999,India,22,Chhattisgarh,2012,PANCHBAHINI,NON-COKING,0-300,INDICATED,11
2000,India,22,Chhattisgarh,2012,SENDURGARH,NON-COKING,0-300,INDICATED,126.32
2001,India,22,Chhattisgarh,2012,SENDURGARH,NON-COKING,0-300,PROVED,152.89
2002,India,22,Chhattisgarh,2012,SOHAGPUR,NON-COKING,0-300,INDICATED,10.08
2003,India,22,Chhattisgarh,2012,SOHAGPUR,NON-COKING,0-300,PROVED,94.3
2004,India,22,Chhattisgarh,2012,SONHAT,NON-COKING,0-300,INDICATED,936.39
2005,India,22,Chhattisgarh,2012,SONHAT,NON-COKING,0-300,PROVED,101
2006,India,22,Chhattisgarh,2012,SONHAT,NON-COKING,300-600,INDICATED,859.37
2007,India,22,Chhattisgarh,2012,SONHAT,NON-COKING,300-600,INFERRED,1.89
2008,India,22,Chhattisgarh,2012,SONHAT,NON-COKING,300-600,PROVED,27.72
2009,India,22,Chhattisgarh,2012,SONHAT,NON-COKING,600-1200,INDICATED,568.85
2010,India,22,Chhattisgarh,2012,SONHAT,SEMI-COKING,0-300,INDICATED,16.45
2011,India,22,Chhattisgarh,2012,SONHAT,SEMI-COKING,0-300,PROVED,70.77
2012,India,22,Chhattisgarh,2012,SONHAT,SEMI-COKING,300-600,INDICATED,82.8
2013,India,22,Chhattisgarh,2012,TATAPANI-RAMKOLA,NON-COKING,0-300,INDICATED,1092.58
2014,India,22,Chhattisgarh,2012,TATAPANI-RAMKOLA,NON-COKING,0-300,INFERRED,24.85
2015,India,22,Chhattisgarh,2012,TATAPANI-RAMKOLA,NON-COKING,0-300,PROVED,50.43
2016,India,22,Chhattisgarh,2012,TATAPANI-RAMKOLA,NON-COKING,300-600,INDICATED,997.47
2017,India,22,Chhattisgarh,2012,TATAPANI-RAMKOLA,NON-COKING,300-600,INFERRED,177.34
2018,India,22,Chhattisgarh,2012,TATAPANI-RAMKOLA,NON-COKING,600-1200,INDICATED,302.67
2019,India,22,Chhattisgarh,2013,BISRAMPUR,NON-COKING,0-300,INDICATED,603.8
2020,India,22,Chhattisgarh,2013,BISRAMPUR,NON-COKING,0-300,PROVED,1010.9
2021,India,22,Chhattisgarh,2013,CHIRIMIRI,NON-COKING,0-300,INDICATED,10.83
2022,India,22,Chhattisgarh,2013,CHIRIMIRI,NON-COKING,0-300,INFERRED,31
2023,India,22,Chhattisgarh,2013,CHIRIMIRI,NON-COKING,0-300,PROVED,320.33
2024,India,22,Chhattisgarh,2013,EAST OF BISRAMPUR,NON-COKING,0-300,INDICATED,164.82
2025,India,22,Chhattisgarh,2013,HASDO-ARAND,NON-COKING,0-300,INDICATED,3599.34
2026,India,22,Chhattisgarh,2013,HASDO-ARAND,NON-COKING,0-300,INFERRED,256.37
2027,India,22,Chhattisgarh,2013,HASDO-ARAND,NON-COKING,0-300,PROVED,1599.72
2028,India,22,Chhattisgarh,2013,HASDO-ARAND,NON-COKING,300-600,INDICATED,66.06
2029,India,22,Chhattisgarh,2013,HASDO-ARAND,NON-COKING,300-600,INFERRED,7.33
2030,India,22,Chhattisgarh,2013,JHILIMILI,NON-COKING,0-300,INDICATED,38.9
2031,India,22,Chhattisgarh,2013,JHILIMILI,NON-COKING,0-300,PROVED,228.2
2032,India,22,Chhattisgarh,2013,KORBA,NON-COKING,0-300,INDICATED,3644.3
2033,India,22,Chhattisgarh,2013,KORBA,NON-COKING,0-300,INFERRED,99.91
2034,India,22,Chhattisgarh,2013,KORBA,NON-COKING,0-300,PROVED,5087.19
2035,India,22,Chhattisgarh,2013,KORBA,NON-COKING,300-600,INDICATED,2292.2
2036,India,22,Chhattisgarh,2013,KORBA,NON-COKING,300-600,INFERRED,68.11
2037,India,22,Chhattisgarh,2013,KORBA,NON-COKING,300-600,PROVED,563.95
2038,India,22,Chhattisgarh,2013,LAKHANPUR,NON-COKING,0-300,INDICATED,3.35
2039,India,22,Chhattisgarh,2013,LAKHANPUR,NON-COKING,0-300,PROVED,455.88
2040,India,22,Chhattisgarh,2013,MAND-RAIGARH,NON-COKING,0-300,INDICATED,12165.45
2041,India,22,Chhattisgarh,2013,MAND-RAIGARH,NON-COKING,0-300,INFERRED,1974.87
2042,India,22,Chhattisgarh,2013,MAND-RAIGARH,NON-COKING,0-300,PROVED,4588.37
2043,India,22,Chhattisgarh,2013,MAND-RAIGARH,NON-COKING,300-600,INDICATED,5708.22
2044,India,22,Chhattisgarh,2013,MAND-RAIGARH,NON-COKING,300-600,INFERRED,634.09
2045,India,22,Chhattisgarh,2013,MAND-RAIGARH,NON-COKING,300-600,PROVED,427.53
2046,India,22,Chhattisgarh,2013,MAND-RAIGARH,NON-COKING,600-1200,INDICATED,610.4
2047,India,22,Chhattisgarh,2013,PANCHBAHINI,NON-COKING,0-300,INDICATED,11
2048,India,22,Chhattisgarh,2013,SENDURGARH,NON-COKING,0-300,INDICATED,126.32
2049,India,22,Chhattisgarh,2013,SENDURGARH,NON-COKING,0-300,PROVED,152.89
2050,India,22,Chhattisgarh,2013,SOHAGPUR,NON-COKING,0-300,INDICATED,10.08
2051,India,22,Chhattisgarh,2013,SOHAGPUR,NON-COKING,0-300,PROVED,94.3
2052,India,22,Chhattisgarh,2013,SONHAT,NON-COKING,0-300,INDICATED,936.39
2053,India,22,Chhattisgarh,2013,SONHAT,NON-COKING,0-300,PROVED,101
2054,India,22,Chhattisgarh,2013,SONHAT,NON-COKING,300-600,INDICATED,859.37
2055,India,22,Chhattisgarh,2013,SONHAT,NON-COKING,300-600,INFERRED,1.89
2056,India,22,Chhattisgarh,2013,SONHAT,NON-COKING,300-600,PROVED,27.72
2057,India,22,Chhattisgarh,2013,SONHAT,NON-COKING,600-1200,INDICATED,568.85
2058,India,22,Chhattisgarh,2013,SONHAT,SEMI-COKING,0-300,INDICATED,16.45
2059,India,22,Chhattisgarh,2013,SONHAT,SEMI-COKING,0-300,PROVED,70.77
2060,India,22,Chhattisgarh,2013,SONHAT,SEMI-COKING,300-600,INDICATED,82.8
2061,India,22,Chhattisgarh,2013,TATAPANI-RAMKOLA,NON-COKING,0-300,INDICATED,1094.17
2062,India,22,Chhattisgarh,2013,TATAPANI-RAMKOLA,NON-COKING,0-300,INFERRED,24.85
2063,India,22,Chhattisgarh,2013,TATAPANI-RAMKOLA,NON-COKING,0-300,PROVED,50.43
2064,India,22,Chhattisgarh,2013,TATAPANI-RAMKOLA,NON-COKING,300-600,INDICATED,1190.84
2065,India,22,Chhattisgarh,2013,TATAPANI-RAMKOLA,NON-COKING,300-600,INFERRED,184.83
2066,India,22,Chhattisgarh,2013,TATAPANI-RAMKOLA,NON-COKING,600-1200,INDICATED,302.67
2067,India,22,Chhattisgarh,2014,BISRAMPUR,NON-COKING,0-300,INDICATED,534.83
2068,India,22,Chhattisgarh,2014,BISRAMPUR,NON-COKING,0-300,PROVED,1079.87
2069,India,22,Chhattisgarh,2014,CHIRIMIRI,NON-COKING,0-300,INDICATED,10.83
2070,India,22,Chhattisgarh,2014,CHIRIMIRI,NON-COKING,0-300,INFERRED,31
2071,India,22,Chhattisgarh,2014,CHIRIMIRI,NON-COKING,0-300,PROVED,320.33
2072,India,22,Chhattisgarh,2014,EAST OF BISRAMPUR,NON-COKING,0-300,INDICATED,164.82
2073,India,22,Chhattisgarh,2014,HASDO-ARAND,NON-COKING,0-300,INDICATED,3599.34
2074,India,22,Chhattisgarh,2014,HASDO-ARAND,NON-COKING,0-300,INFERRED,256.37
2075,India,22,Chhattisgarh,2014,HASDO-ARAND,NON-COKING,0-300,PROVED,1599.72
2076,India,22,Chhattisgarh,2014,HASDO-ARAND,NON-COKING,300-600,INDICATED,66.06
2077,India,22,Chhattisgarh,2014,HASDO-ARAND,NON-COKING,300-600,INFERRED,7.33
2078,India,22,Chhattisgarh,2014,JHILIMILI,NON-COKING,0-300,INDICATED,38.9
2079,India,22,Chhattisgarh,2014,JHILIMILI,NON-COKING,0-300,PROVED,228.2
2080,India,22,Chhattisgarh,2014,KORBA,NON-COKING,0-300,INDICATED,3644.3
2081,India,22,Chhattisgarh,2014,KORBA,NON-COKING,0-300,INFERRED,99.91
2082,India,22,Chhattisgarh,2014,KORBA,NON-COKING,0-300,PROVED,5087.19
2083,India,22,Chhattisgarh,2014,KORBA,NON-COKING,300-600,INDICATED,2292.2
2084,India,22,Chhattisgarh,2014,KORBA,NON-COKING,300-600,INFERRED,68.11
2085,India,22,Chhattisgarh,2014,KORBA,NON-COKING,300-600,PROVED,563.95
2086,India,22,Chhattisgarh,2014,LAKHANPUR,NON-COKING,0-300,INDICATED,3.35
2087,India,22,Chhattisgarh,2014,LAKHANPUR,NON-COKING,0-300,PROVED,455.88
2088,India,22,Chhattisgarh,2014,MAND-RAIGARH,NON-COKING,0-300,INDICATED,11699.31
2089,India,22,Chhattisgarh,2014,MAND-RAIGARH,NON-COKING,0-300,INFERRED,1925.24
2090,India,22,Chhattisgarh,2014,MAND-RAIGARH,NON-COKING,0-300,PROVED,5220.86
2091,India,22,Chhattisgarh,2014,MAND-RAIGARH,NON-COKING,300-600,INDICATED,5388.94
2092,India,22,Chhattisgarh,2014,MAND-RAIGARH,NON-COKING,300-600,INFERRED,628.68
2093,India,22,Chhattisgarh,2014,MAND-RAIGARH,NON-COKING,300-600,PROVED,998.9
2094,India,22,Chhattisgarh,2014,MAND-RAIGARH,NON-COKING,600-1200,INDICATED,610.88
2095,India,22,Chhattisgarh,2014,PANCHBAHINI,NON-COKING,0-300,INDICATED,11
2096,India,22,Chhattisgarh,2014,SENDURGARH,NON-COKING,0-300,INDICATED,126.32
2097,India,22,Chhattisgarh,2014,SENDURGARH,NON-COKING,0-300,PROVED,152.89
2098,India,22,Chhattisgarh,2014,SOHAGPUR,NON-COKING,0-300,INDICATED,10.08
2099,India,22,Chhattisgarh,2014,SOHAGPUR,NON-COKING,0-300,PROVED,94.3
2100,India,22,Chhattisgarh,2014,SONHAT,NON-COKING,0-300,INDICATED,936.39
2101,India,22,Chhattisgarh,2014,SONHAT,NON-COKING,0-300,PROVED,101
2102,India,22,Chhattisgarh,2014,SONHAT,NON-COKING,300-600,INDICATED,859.37
2103,India,22,Chhattisgarh,2014,SONHAT,NON-COKING,300-600,INFERRED,1.89
2104,India,22,Chhattisgarh,2014,SONHAT,NON-COKING,300-600,PROVED,27.72
2105,India,22,Chhattisgarh,2014,SONHAT,NON-COKING,600-1200,INDICATED,568.85
2106,India,22,Chhattisgarh,2014,SONHAT,SEMI-COKING,0-300,INDICATED,16.45
2107,India,22,Chhattisgarh,2014,SONHAT,SEMI-COKING,0-300,PROVED,70.77
2108,India,22,Chhattisgarh,2014,SONHAT,SEMI-COKING,300-600,INDICATED,82.8
2109,India,22,Chhattisgarh,2014,TATAPANI-RAMKOLA,NON-COKING,0-300,INDICATED,1094.17
2110,India,22,Chhattisgarh,2014,TATAPANI-RAMKOLA,NON-COKING,0-300,INFERRED,24.85
2111,India,22,Chhattisgarh,2014,TATAPANI-RAMKOLA,NON-COKING,0-300,PROVED,50.43
2112,India,22,Chhattisgarh,2014,TATAPANI-RAMKOLA,NON-COKING,300-600,INDICATED,1190.84
2113,India,22,Chhattisgarh,2014,TATAPANI-RAMKOLA,NON-COKING,300-600,INFERRED,184.83
2114,India,22,Chhattisgarh,2014,TATAPANI-RAMKOLA,NON-COKING,600-1200,INDICATED,302.67
2115,India,22,Chhattisgarh,2015,BISRAMPUR,NON-COKING,0-300,INDICATED,487.98
2116,India,22,Chhattisgarh,2015,BISRAMPUR,NON-COKING,0-300,PROVED,1141.94
2117,India,22,Chhattisgarh,2015,CHIRIMIRI,NON-COKING,0-300,INDICATED,10.83
2118,India,22,Chhattisgarh,2015,CHIRIMIRI,NON-COKING,0-300,INFERRED,31
2119,India,22,Chhattisgarh,2015,CHIRIMIRI,NON-COKING,0-300,PROVED,320.33
2120,India,22,Chhattisgarh,2015,EAST OF BISRAMPUR,NON-COKING,0-300,INDICATED,164.82
2121,India,22,Chhattisgarh,2015,HASDO-ARAND,NON-COKING,0-300,INDICATED,3213.44
2122,India,22,Chhattisgarh,2015,HASDO-ARAND,NON-COKING,0-300,INFERRED,220.15
2123,India,22,Chhattisgarh,2015,HASDO-ARAND,NON-COKING,0-300,PROVED,2021.84
2124,India,22,Chhattisgarh,2015,HASDO-ARAND,NON-COKING,300-600,INDICATED,59.98
2125,India,22,Chhattisgarh,2015,HASDO-ARAND,NON-COKING,300-600,INFERRED,2.97
2126,India,22,Chhattisgarh,2015,HASDO-ARAND,NON-COKING,300-600,PROVED,10.44
2127,India,22,Chhattisgarh,2015,JHILIMILI,NON-COKING,0-300,INDICATED,38.9
2128,India,22,Chhattisgarh,2015,JHILIMILI,NON-COKING,0-300,PROVED,228.2
2129,India,22,Chhattisgarh,2015,KORBA,NON-COKING,0-300,INDICATED,3644.3
2130,India,22,Chhattisgarh,2015,KORBA,NON-COKING,0-300,INFERRED,99.91
2131,India,22,Chhattisgarh,2015,KORBA,NON-COKING,0-300,PROVED,5087.19
2132,India,22,Chhattisgarh,2015,KORBA,NON-COKING,300-600,INDICATED,2292.2
2133,India,22,Chhattisgarh,2015,KORBA,NON-COKING,300-600,INFERRED,68.11
2134,India,22,Chhattisgarh,2015,KORBA,NON-COKING,300-600,PROVED,563.95
2135,India,22,Chhattisgarh,2015,LAKHANPUR,NON-COKING,0-300,INDICATED,3.35
2136,India,22,Chhattisgarh,2015,LAKHANPUR,NON-COKING,0-300,PROVED,455.88
2137,India,22,Chhattisgarh,2015,MAND-RAIGARH,NON-COKING,0-300,INDICATED,12434.66
2138,India,22,Chhattisgarh,2015,MAND-RAIGARH,NON-COKING,0-300,INFERRED,1125.41
2139,India,22,Chhattisgarh,2015,MAND-RAIGARH,NON-COKING,0-300,PROVED,6598.71
2140,India,22,Chhattisgarh,2015,MAND-RAIGARH,NON-COKING,300-600,INDICATED,5991.21
2141,India,22,Chhattisgarh,2015,MAND-RAIGARH,NON-COKING,300-600,INFERRED,525.99
2142,India,22,Chhattisgarh,2015,MAND-RAIGARH,NON-COKING,300-600,PROVED,1311.41
2143,India,22,Chhattisgarh,2015,MAND-RAIGARH,NON-COKING,600-1200,INDICATED,610.88
2144,India,22,Chhattisgarh,2015,PANCHBAHINI,NON-COKING,0-300,INDICATED,11
2145,India,22,Chhattisgarh,2015,SENDURGARH,NON-COKING,0-300,INDICATED,126.32
2146,India,22,Chhattisgarh,2015,SENDURGARH,NON-COKING,0-300,PROVED,152.89
2147,India,22,Chhattisgarh,2015,SOHAGPUR,NON-COKING,0-300,INDICATED,10.08
2148,India,22,Chhattisgarh,2015,SOHAGPUR,NON-COKING,0-300,PROVED,94.3
2149,India,22,Chhattisgarh,2015,SONHAT,NON-COKING,0-300,INDICATED,936.39
2150,India,22,Chhattisgarh,2015,SONHAT,NON-COKING,0-300,PROVED,101
2151,India,22,Chhattisgarh,2015,SONHAT,NON-COKING,300-600,INDICATED,859.37
2152,India,22,Chhattisgarh,2015,SONHAT,NON-COKING,300-600,INFERRED,1.89
2153,India,22,Chhattisgarh,2015,SONHAT,NON-COKING,300-600,PROVED,27.72
2154,India,22,Chhattisgarh,2015,SONHAT,NON-COKING,600-1200,INDICATED,568.85
2155,India,22,Chhattisgarh,2015,SONHAT,SEMI-COKING,0-300,INDICATED,16.45
2156,India,22,Chhattisgarh,2015,SONHAT,SEMI-COKING,0-300,PROVED,70.77
2157,India,22,Chhattisgarh,2015,SONHAT,SEMI-COKING,300-600,INDICATED,82.8
2158,India,22,Chhattisgarh,2015,TATAPANI-RAMKOLA,NON-COKING,0-300,INDICATED,1161.68
2159,India,22,Chhattisgarh,2015,TATAPANI-RAMKOLA,NON-COKING,0-300,INFERRED,24.85
2160,India,22,Chhattisgarh,2015,TATAPANI-RAMKOLA,NON-COKING,0-300,PROVED,50.43
2161,India,22,Chhattisgarh,2015,TATAPANI-RAMKOLA,NON-COKING,300-600,INDICATED,1361.24
2162,India,22,Chhattisgarh,2015,TATAPANI-RAMKOLA,NON-COKING,300-600,INFERRED,184.83
2163,India,22,Chhattisgarh,2015,TATAPANI-RAMKOLA,NON-COKING,600-1200,INDICATED,303.36
2164,India,22,Chhattisgarh,2016,BISRAMPUR,NON-COKING,0-300,INDICATED,506.91
2165,India,22,Chhattisgarh,2016,BISRAMPUR,NON-COKING,0-300,INFERRED,1.82
2166,India,22,Chhattisgarh,2016,BISRAMPUR,NON-COKING,0-300,PROVED,1141.94
2167,India,22,Chhattisgarh,2016,CHIRIMIRI,NON-COKING,0-300,INDICATED,10.83
2168,India,22,Chhattisgarh,2016,CHIRIMIRI,NON-COKING,0-300,INFERRED,31
2169,India,22,Chhattisgarh,2016,CHIRIMIRI,NON-COKING,0-300,PROVED,320.33
2170,India,22,Chhattisgarh,2016,EAST OF BISRAMPUR,NON-COKING,0-300,INDICATED,164.82
2171,India,22,Chhattisgarh,2016,HASDO-ARAND,NON-COKING,0-300,INDICATED,3213.44
2172,India,22,Chhattisgarh,2016,HASDO-ARAND,NON-COKING,0-300,INFERRED,220.15
2173,India,22,Chhattisgarh,2016,HASDO-ARAND,NON-COKING,0-300,PROVED,2021.84
2174,India,22,Chhattisgarh,2016,HASDO-ARAND,NON-COKING,300-600,INDICATED,59.98
2175,India,22,Chhattisgarh,2016,HASDO-ARAND,NON-COKING,300-600,INFERRED,2.97
